DATE,WTEMP,WLEVEL,FLOW,TEMP,WDSP,PRCP,RHMEAN,DH
2009-04-13 00:00:00,12.8,1818.35,498,14.9 ,3.9,0,38,10.1
2009-04-14 00:00:00,12.8,1818.37,505,15.7 ,6.9,0,48,8.3
2009-04-15 00:00:00,13,1818.39,513,18.4 ,8.5,0,29,11.7
2009-04-16 00:00:00,13,1818.45,536,19.6 ,9.5,0,37,10.9
2009-04-17 00:00:00,13.4,1818.49,554,19.3 ,11.2,0,35,10.5
2009-04-18 00:00:00,13.6,1818.53,573,15.8 ,10.7,0,51,2
2009-04-19 00:00:00,13.8,1818.6,602,17.4 ,8.3,0,39,10
2009-04-20 00:00:00,14.2,1818.67,636,11.3 ,4.4,0.05,65,1
2009-04-21 00:00:00,14.2,1818.72,659,16.0 ,6.1,0,65,9.7
2009-04-22 00:00:00,13.8,1818.76,682,17.6 ,10.2,0,57,7.6
2009-04-23 00:00:00,13.8,1818.8,700,17.1 ,10.9,0,49,2
2009-04-24 00:00:00,13.6,1818.83,710,19.7 ,7.5,0,39,10.8
2009-04-25 00:00:00,14,1818.88,737,17.2 ,6.8,0,52,3.6
2009-04-26 00:00:00,14.2,1818.89,748,19.3 ,6.3,0,40,11.9
2009-04-27 00:00:00,14.4,1818.93,772,17.9 ,7,0,31,10.7
2009-04-28 00:00:00,14.8,1819.01,822,17.3 ,9.7,0,38,6.2
2009-04-29 00:00:00,14.8,1819.07,857,18.9 ,7.5,0,37,11.6
2009-04-30 00:00:00,15.3,1819.11,882,18.8 ,9.7,0,39,9.9
2009-05-01 00:00:00,15.3,1819.05,847,18.0 ,5.8,0,43,6.3
2009-05-02 00:00:00,15,1818.98,801,12.9 ,3.4,0,58,3
2009-05-03 00:00:00,15,1818.94,777,17.1 ,6.8,0,66,7.6
2009-05-04 00:00:00,15,1818.92,761,15.9 ,4.6,0.04,64,4.2
2009-05-05 00:00:00,15.3,1818.86,726,19.9 ,10.2,0,47,12.1
2009-05-06 00:00:00,15.5,1818.78,688,19.4 ,8.7,0,39,11.7
2009-05-07 00:00:00,15.7,1818.77,683,19.3 ,9.2,0,40,8.7
2009-05-08 00:00:00,15.9,1818.74,668,20.8 ,11.4,0,36,12.4
2009-05-09 00:00:00,16.3,1818.75,676,19.6 ,10.9,0,32,12.2
2009-05-10 00:00:00,16.5,1818.76,680,18.2 ,8.5,0,35,9.8
2009-05-11 00:00:00,16.7,1818.75,677,19.1 ,8.5,0,33,10.1
2009-05-12 00:00:00,16.5,1818.73,667,19.7 ,6.1,0,34,9.8
2009-05-13 00:00:00,16.3,1818.7,652,19.4 ,5.8,0,35,7.7
2009-05-14 00:00:00,16.3,1818.66,630,18.0 ,6.6,0,43,6.9
2009-05-15 00:00:00,15.9,1818.62,611,18.2 ,5.8,0,44,9.5
2009-05-16 00:00:00,15.9,1818.57,587,18.4 ,5.3,0,41,5
2009-05-17 00:00:00,16.1,1818.54,573,16.6 ,6.6,0.13,61,4.6
2009-05-18 00:00:00,16.3,1818.52,568,15.8 ,5.1,0.46,63,2.3
2009-05-19 00:00:00,15.9,1818.5,557,14.6 ,3.2,0,54,7.5
2009-05-20 00:00:00,16.1,1818.46,544,18.4 ,4.9,0,46,11.1
2009-05-21 00:00:00,16.3,1818.46,542,21.2 ,5.5,0,38,10.3
2009-05-22 00:00:00,16.5,1818.44,533,19.9 ,5.8,0.11,47,8.6
2009-05-23 00:00:00,16.9,1818.42,525,19.4 ,5.3,0,70,3.9
2009-05-24 00:00:00,17.1,1818.39,514,21.1 ,5.8,0,50,6.3
2009-05-25 00:00:00,17.1,1818.41,521,19.7 ,5.1,0,50,1.5
2009-05-26 00:00:00,17.1,1818.44,535,21.5 ,6.3,0.06,58,7.1
2009-05-27 00:00:00,17.3,1818.48,551,22.7 ,8.3,0,41,12.7
2009-05-28 00:00:00,17.5,1818.56,584,21.0 ,8.7,0,51,6.8
2009-05-29 00:00:00,17.9,1818.63,614,12.2 ,5.8,0.34,86,0
2009-05-30 00:00:00,17.5,1818.76,678,11.3 ,5.8,0.46,90,0
2009-05-31 00:00:00,17.1,1819.04,840,13.1 ,4.4,0.21,88,0
2009-06-01 00:00:00,16.9,1819.12,888,16.2 ,3.6,0.07,80,2.6
2009-06-02 00:00:00,16.9,1819.09,870,17.2 ,6.3,0.1,65,4.8
2009-06-03 00:00:00,17.1,1819.23,963,17.3 ,3.6,0,56,11.7
2009-06-04 00:00:00,17.3,1819.24,970,17.8 ,3.4,0.19,62,7.2
2009-06-05 00:00:00,16.9,1819.27,989,17.6 ,5.8,0.04,74,5.2
2009-06-06 00:00:00,16.9,1819.18,931,18.3 ,4.4,0.47,74,4.1
2009-06-07 00:00:00,16.7,1819.07,856,18.3 ,4.9,0.18,74,1.3
2009-06-08 00:00:00,16.9,1819.08,864,17.6 ,2.4,0.14,79,0
2009-06-09 00:00:00,17.1,1819.3,1010,17.2 ,3.2,0.59,87,1.3
2009-06-10 00:00:00,17.3,1819.51,1180,16.5 ,4.1,1.08,91,0
2009-06-11 00:00:00,17.9,1819.64,1280,20.2 ,6.3,0,65,9.7
2009-06-12 00:00:00,17.9,1819.75,1370,18.8 ,6.1,0.11,61,7.6
2009-06-13 00:00:00,17.5,1820.15,1730,15.1 ,4.4,0.21,84,0
2009-06-14 00:00:00,17.3,1820.62,2190,17.1 ,3.6,0.01,82,6.3
2009-06-15 00:00:00,16.3,1820.71,2280,18.7 ,3.9,0.2,73,9.1
2009-06-16 00:00:00,16.1,1820.68,2250,18.6 ,4.6,0.33,79,2.9
2009-06-17 00:00:00,16.1,1820.7,2270,19.6 ,4.4,1.21,78,4.2
2009-06-18 00:00:00,16.9,1820.76,2330,21.8 ,4.4,0,65,11.4
2009-06-19 00:00:00,17.3,1820.76,2320,22.6 ,5.8,0,61,7.8
2009-06-20 00:00:00,17.7,1820.65,2220,19.9 ,3.4,0.17,68,5.6
2009-06-21 00:00:00,18.1,1820.57,2140,21.4 ,5.6,0.39,67,6.6
2009-06-22 00:00:00,18.7,1820.59,2160,17.0 ,2.9,0.45,88,0.6
2009-06-23 00:00:00,18.9,1820.52,2090,17.9 ,5.6,0.15,82,1.5
2009-06-24 00:00:00,19.1,1820.4,1970,18.3 ,2.7,0.41,83,1
2009-06-25 00:00:00,19.3,1820.35,1920,20.2 ,4.6,0.31,80,5.1
2009-06-26 00:00:00,19.1,1820.39,1960,17.8 ,2.9,0.58,87,0
2009-06-27 00:00:00,19.1,1820.45,2020,19.3 ,3.4,0.57,81,2.5
2009-06-28 00:00:00,19.1,1820.46,2030,19.9 ,2.9,0.3,82,3.1
2009-06-29 00:00:00,18.9,1820.5,2070,19.1 ,3.3,0.11,78,1.9
2009-06-30 00:00:00,19.1,1820.65,2220,14.6 ,4.1,0.5,88,0
2009-07-01 00:00:00,18.7,1820.82,2390,15.6 ,4.1,0.01,81,0
2009-07-02 00:00:00,18.1,1821.03,2610,17.5 ,4.1,0.02,82,1.1
2009-07-03 00:00:00,18.1,1821.09,2670,20.8 ,5.1,0,73,2.6
2009-07-04 00:00:00,18.3,1821.16,2750,21.6 ,6.8,0.14,60,6.9
2009-07-05 00:00:00,18.3,1821.21,2800,17.5 ,4.1,0.37,85,0
2009-07-06 00:00:00,18.5,1821.29,2880,18.0 ,4.1,0.41,82,0
2009-07-07 00:00:00,18.5,1821.75,3350,18.3 ,2.4,0.26,86,1
2009-07-08 00:00:00,18.3,1822.17,3780,20.9 ,5.6,0,77,2.5
2009-07-09 00:00:00,18.5,1822.17,3780,19.6 ,3.9,0,71,1.3
2009-07-10 00:00:00,18.1,1822.25,3860,21.2 ,6.3,0,70,1.5
2009-07-11 00:00:00,18.3,1822.38,3980,18.8 ,4.6,0.7,72,1.6
2009-07-12 00:00:00,18.3,1822.44,4030,16.7 ,3.6,0.44,88,0.2
2009-07-13 00:00:00,18.1,1822.71,4280,18.9 ,4.6,0.01,79,6.5
2009-07-14 00:00:00,17.9,1822.63,4210,19.4 ,2.9,0,81,2.9
2009-07-15 00:00:00,18.1,1822.42,4020,21.2 ,3.9,0,75,7.7
2009-07-16 00:00:00,18.3,1822.16,3770,21.2 ,3.9,0.48,73,6.1
2009-07-17 00:00:00,18.3,1821.94,3550,19.6 ,4.1,0.16,83,5.9
2009-07-18 00:00:00,18.7,1821.94,3550,20.1 ,3.2,0.13,72,9.8
2009-07-19 00:00:00,18.5,1822.02,3630,21.3 ,3.4,0,73,10.6
2009-07-20 00:00:00,18.9,1822.11,3720,19.6 ,4.1,0.6,82,6
2009-07-21 00:00:00,19.3,1822.04,3650,18.9 ,3.6,0,83,2.6
2009-07-22 00:00:00,19.5,1821.73,3340,20.4 ,4.4,0,81,6.9
2009-07-23 00:00:00,19.7,1821.65,3250,20.8 ,3.6,0.01,78,2.8
2009-07-24 00:00:00,20.3,1821.97,3580,17.7 ,2.4,1.24,88,0
2009-07-25 00:00:00,19.5,1822.36,3970,18.8 ,3.4,0.07,85,0
2009-07-26 00:00:00,18.9,1822.62,4200,20.3 ,4.4,0.12,82,0.4
2009-07-27 00:00:00,18.3,1822.99,4520,17.1 ,4.1,0.71,77,0.2
2009-07-28 00:00:00,17.9,1823.43,4850,17.6 ,2.7,0.01,82,0.4
2009-07-29 00:00:00,17.5,1823.7,5030,19.5 ,3.6,0,81,2.6
2009-07-30 00:00:00,18.1,1823.46,4870,21.4 ,5.6,0,70,6.2
2009-07-31 00:00:00,17.3,1823.03,4560,18.6 ,5.5,1.07,78,0.1
2009-08-01 00:00:00,17,1822.72,4290,18.0 ,2.9,0.27,86,0.6
2009-08-02 00:00:00,17.5,1822.67,4240,19.8 ,3.2,0.36,82,3.2
2009-08-03 00:00:00,17.9,1822.78,4340,21.3 ,5.3,0,74,4.3
2009-08-04 00:00:00,17.9,1822.83,4390,17.5 ,2.9,0.62,84,0.4
2009-08-05 00:00:00,17.5,1823.02,4560,17.0 ,2.9,0.11,83,1.1
2009-08-06 00:00:00,17.3,1823.02,4550,18.3 ,4.1,0,71,11.4
2009-08-07 00:00:00,17.5,1822.76,4330,19.7 ,3.6,0,72,9.7
2009-08-08 00:00:00,17.7,1822.53,4120,20.8 ,4.4,0,73,9.2
2009-08-09 00:00:00,18.1,1822.39,3990,19.9 ,4.9,0.45,76,4.2
2009-08-10 00:00:00,17.9,1822.4,4000,17.4 ,3.2,1.3,88,0
2009-08-11 00:00:00,18.1,1822.71,4340,18.7 ,3.6,0.28,85,1.8
2009-08-12 00:00:00,17.9,1823.11,4680,17.4 ,4.1,0.93,88,0.2
2009-08-13 00:00:00,17.1,1823.83,5180,16.7 ,5.8,0.02,79,2.1
2009-08-14 00:00:00,16.5,1824.4,5470,15.1 ,1.5,0.43,90,0
2009-08-15 00:00:00,16.2,1824.31,5170,17.7 ,2.7,0,85,1.5
2009-08-16 00:00:00,16.5,1823.32,4510,19.6 ,4.1,0.09,77,5.9
2009-08-17 00:00:00,16.7,1822.6,4130,17.3 ,2.2,0.49,87,0
2009-08-18 00:00:00,17.3,1822.52,4110,17.4 ,1.9,0.18,87,0
2009-08-19 00:00:00,17.1,1822.35,3950,17.7 ,3.4,0.25,90,0.4
2009-08-20 00:00:00,17.1,1822.09,3700,17.5 ,3.6,1.24,88,1.9
2009-08-21 00:00:00,17.5,1821.94,3550,19.3 ,4.4,1.03,73,6.2
2009-08-22 00:00:00,17.7,1821.83,3440,15.7 ,3.9,0.62,84,0.2
2009-08-23 00:00:00,17.7,1821.75,3350,16.2 ,3.6,0.04,78,4.8
2009-08-24 00:00:00,17.3,1821.78,3390,15.2 ,3.2,0,82,0.3
2009-08-25 00:00:00,17.1,1821.87,3480,16.4 ,4.6,0,79,3
2009-08-26 00:00:00,16.9,1821.85,3460,17.8 ,3.2,0,78,7.7
2009-08-27 00:00:00,16.9,1821.96,3570,18.3 ,1.9,0.05,79,6.8
2009-08-28 00:00:00,17.3,1822.23,3840,18.4 ,3.9,0,81,8.5
2009-08-29 00:00:00,17.3,1822.31,3910,16.3 ,4.4,0.33,85,0.3
2009-08-30 00:00:00,16.7,1822.22,3830,16.3 ,4.1,0,66,10.2
2009-08-31 00:00:00,16.5,1822.11,3720,16.2 ,3.6,0,64,11.5
2009-09-01 00:00:00,16.7,1821.92,3530,17.9 ,4.6,0,71,9.8
2009-09-02 00:00:00,16.9,1821.79,3400,18.3 ,3.2,0,77,3.6
2009-09-03 00:00:00,16.9,1821.58,3180,18.4 ,2.9,0,72,3.2
2009-09-04 00:00:00,16.7,1821.39,2980,20.1 ,4.1,0.11,72,6.3
2009-09-05 00:00:00,17.1,1821.22,2810,19.5 ,4.9,0.01,78,9.7
2009-09-06 00:00:00,17.5,1821.1,2690,19.8 ,5.1,0,75,9
2009-09-07 00:00:00,17.7,1821.08,2660,18.9 ,3.6,0,76,7.7
2009-09-08 00:00:00,18.1,1821.1,2680,17.1 ,2.9,0,72,5.6
2009-09-09 00:00:00,17.9,1821.07,2650,18.2 ,2.7,0,73,7.9
2009-09-10 00:00:00,18.1,1821.03,2610,18.9 ,3.6,0.15,76,3.8
2009-09-11 00:00:00,17.9,1821,2580,19.6 ,3.2,0,69,9.3
2009-09-12 00:00:00,18.1,1821,2580,21.0 ,4.4,0,72,8.7
2009-09-13 00:00:00,18.1,1821.05,2630,20.1 ,5.1,0,71,3.4
2009-09-14 00:00:00,18.1,1821.11,2690,18.9 ,4.9,0.52,74,3.9
2009-09-15 00:00:00,18.1,1821.13,2710,17.6 ,2.7,0.25,84,0.7
2009-09-16 00:00:00,17.9,1821.11,2690,17.6 ,3.2,0.39,82,1.7
2009-09-17 00:00:00,17.7,1821.15,2730,17.6 ,4.9,0.48,83,0
2009-09-18 00:00:00,17.9,1821.17,2760,18.0 ,3.6,0.19,84,3.7
2009-09-19 00:00:00,17.7,1821.23,2820,18.0 ,3.6,0.16,76,3.6
2009-09-20 00:00:00,17.7,1821.31,2910,15.7 ,2.9,1.3,85,0.4
2009-09-21 00:00:00,17.3,1821.47,3070,13.6 ,4.9,0.02,80,0
2009-09-22 00:00:00,16.7,1821.54,3140,15.8 ,3.4,0,76,4.9
2009-09-23 00:00:00,16.3,1821.47,3070,16.4 ,2.9,0.08,83,0.7
2009-09-24 00:00:00,16.1,1821.34,2930,16.3 ,3.2,0.24,90,1.9
2009-09-25 00:00:00,15.9,1821.19,2780,15.8 ,4.1,0.46,84,0
2009-09-26 00:00:00,15.5,1821.11,2700,15.5 ,3.2,0.6,88,0
2009-09-27 00:00:00,15,1821.08,2660,14.0 ,3.9,0,81,3.6
2009-09-28 00:00:00,14.8,1821.01,2590,14.9 ,3.9,0,73,11
2009-09-29 00:00:00,15,1820.9,2470,16.4 ,4.6,0,72,10.3
2009-09-30 00:00:00,14.8,1820.78,2350,14.8 ,3.6,0,67,8.7
2009-10-01 00:00:00,14.6,1820.66,2230,15.0 ,3.6,0,67,10.7
2009-10-02 00:00:00,14.6,1820.57,2140,17.8 ,5.6,0,72,8.2
2009-10-03 00:00:00,14.8,1820.51,2080,13.9 ,3.9,0.27,82,0
2009-10-04 00:00:00,14.4,1820.47,2040,13.2 ,2.9,0.35,85,1.4
2009-10-05 00:00:00,14.8,1820.46,2030,13.4 ,1.9,0,82,0
2009-10-06 00:00:00,14.4,1820.42,1990,16.3 ,2.7,0,82,0.4
2009-10-07 00:00:00,14.8,1820.35,1920,17.5 ,4.4,0,77,5.5
2009-10-08 00:00:00,15,1820.31,1880,17.8 ,5.1,0,73,2.1
2009-10-09 00:00:00,15,1820.3,1870,17.1 ,4.6,0,70,4.3
2009-10-10 00:00:00,14.8,1820.33,1900,15.3 ,5.8,0.2,78,5.3
2009-10-11 00:00:00,15,1820.37,1940,14.2 ,4.6,0.09,85,1.4
2009-10-12 00:00:00,14.4,1820.51,2080,13.6 ,3.6,0,69,9.7
2009-10-13 00:00:00,14,1820.63,2200,13.0 ,3.6,0,64,9.2
2009-10-14 00:00:00,13.4,1820.71,2280,14.6 ,4.4,0,67,10.7
2009-10-15 00:00:00,13,1820.74,2310,15.7 ,5.1,0,52,9.9
2009-10-16 00:00:00,12.6,1820.7,2270,15.2 ,4.1,0,55,9.7
2009-10-17 00:00:00,12.2,1820.62,2190,16.7 ,5.6,0,65,8
2009-10-18 00:00:00,12,1820.51,2080,16.2 ,4.4,0,58,8.3
2009-10-19 00:00:00,12.2,1820.42,1990,15.0 ,5.8,0,63,9.6
2009-10-20 00:00:00,11.8,1820.34,1910,14.2 ,5.1,0,61,8.3
2009-10-21 00:00:00,11.8,1820.26,1830,14.2 ,4.4,0,55,10.7
2009-10-22 00:00:00,11.8,1820.2,1770,12.7 ,4.6,0,55,10.4
2009-10-23 00:00:00,11.4,1820.14,1720,14.8 ,9,0,51,10.5
2009-10-24 00:00:00,11.2,1820.07,1650,15.6 ,9,0,36,10.5
2009-10-25 00:00:00,11.4,1820.02,1610,13.0 ,3.4,0,51,10.4
2009-10-26 00:00:00,11.2,1819.98,1560,14.8 ,7,0,61,10.4
2009-10-27 00:00:00,11,1819.94,1530,15.3 ,6.6,0,45,10.4
2009-10-28 00:00:00,10.8,1819.9,1500,14.8 ,6.1,0,44,10.5
2009-10-29 00:00:00,10.6,1819.85,1460,13.7 ,4.1,0,41,10.5
2009-10-30 00:00:00,10.6,1819.8,1420,13.4 ,4.9,0,43,10.2
2009-10-31 00:00:00,10.6,1819.75,1370,12.2 ,3.4,0,50,10.2
2009-11-01 00:00:00,10.6,1819.7,1330,13.1 ,5.8,0,69,7.8
2009-11-02 00:00:00,10.8,1819.65,1290,9.5 ,6.8,0.01,77,0
2009-11-03 00:00:00,10.8,1819.6,1250,10.6 ,3.6,0,70,7.9
2009-11-04 00:00:00,10.6,1819.57,1220,11.6 ,4.1,0,68,8.7
2009-11-05 00:00:00,10.6,1819.54,1200,12.4 ,3.4,0,69,8
2009-11-06 00:00:00,10.4,1819.51,1170,14.7 ,8.3,0,50,7.1
2009-11-07 00:00:00,10.2,1819.48,1150,13.3 ,6.6,0,38,10.2
2009-11-08 00:00:00,9.8,1819.46,1130,13.4 ,11.2,0,36,10.3
2009-11-09 00:00:00,9.6,1819.44,1110,13.2 ,7.5,0,43,10.1
2009-11-10 00:00:00,9.2,1819.4,1090,13.1 ,11.4,0,38,10.2
2009-11-11 00:00:00,9,1819.38,1080,14.2 ,10.7,0,35,10.2
2009-11-12 00:00:00,9,1819.34,1050,11.6 ,3.3,0,48,10.2
2009-11-13 00:00:00,8.8,1819.31,1030,13.5 ,5.3,0,60,10
2009-11-14 00:00:00,9,1819.29,1010,13.6 ,8.7,0,52,10
2009-11-15 00:00:00,9.2,1819.27,988,15.9 ,10.9,0,40,7
2009-11-16 00:00:00,9.6,1819.25,976,13.5 ,5.8,0,57,5.2
2009-11-17 00:00:00,9.6,1819.24,967,12.8 ,7.3,0.01,61,2.8
2009-11-18 00:00:00,9.8,1819.21,948,12.4 ,7.8,0,55,6.1
2009-11-19 00:00:00,9.6,1819.18,924,12.1 ,7.8,0,42,9.7
2009-11-20 00:00:00,9.4,1819.15,906,9.1 ,4.6,0,46,5.7
2009-11-21 00:00:00,8.8,1819.12,888,6.6 ,6.8,0,71,8.5
2009-11-22 00:00:00,8.6,1819.08,862,5.8 ,3.9,0,65,7.9
2009-11-23 00:00:00,8,1819.04,841,6.5 ,4.4,0,66,9.8
2009-11-24 00:00:00,7.6,1818.99,811,6.7 ,3.6,0,69,9.8
2009-11-25 00:00:00,7.4,1818.93,773,7.4 ,4.4,0,69,9.9
2009-11-26 00:00:00,7.2,1818.86,728,9.5 ,8.3,0,58,9.9
2009-11-27 00:00:00,7,1818.79,696,9.2 ,10,0,49,9.7
2009-11-28 00:00:00,7,1818.76,681,7.8 ,3.9,0,46,9.9
2009-11-29 00:00:00,6.8,1818.72,661,7.9 ,3.6,0,67,9.8
2009-11-30 00:00:00,6.6,1818.7,648,7.3 ,5.1,0,68,9.9
2009-12-01 00:00:00,6.4,1818.67,635,9.9 ,9,0,60,9.7
2009-12-02 00:00:00,6.4,1818.67,632,9.2 ,4.6,0,51,9.1
2009-12-03 00:00:00,6.6,1818.66,627,8.5 ,6.1,0,59,5.3
2009-12-04 00:00:00,6.8,1818.66,629,8.4 ,3.6,0,58,9.8
2009-12-05 00:00:00,7.2,1818.67,632,9.9 ,7.8,0,61,7.3
2009-12-06 00:00:00,7.4,1818.63,614,11.7 ,13.6,0,36,9.6
2009-12-07 00:00:00,7.4,1818.62,608,10.4 ,7.3,0,39,8.5
2009-12-08 00:00:00,7.2,1818.61,603,9.2 ,7,0,46,9.3
2009-12-09 00:00:00,7.2,1818.6,600,9.7 ,8.5,0,39,9.7
2009-12-10 00:00:00,7,1818.59,595,9.4 ,4.1,0,40,9.6
2009-12-11 00:00:00,6.8,1818.58,592,8.8 ,7.8,0,45,9.6
2009-12-12 00:00:00,6.8,1818.55,578,11.6 ,8.3,0,32,9.7
2009-12-13 00:00:00,6.4,1818.54,574,11.1 ,6.3,0,32,9.5
2009-12-14 00:00:00,6.2,1818.53,573,11.3 ,10.2,0,27,9.5
2009-12-15 00:00:00,6,1818.52,569,8.4 ,4.9,0,38,9.6
2009-12-16 00:00:00,6,1818.53,570,9.3 ,9.5,0,51,9.4
2009-12-17 00:00:00,6,1818.52,566,9.5 ,6.3,0,40,9.3
2009-12-18 00:00:00,6,1818.52,566,8.4 ,6.1,0,42,9.7
2009-12-19 00:00:00,6,1818.51,561,7.1 ,5.1,0,53,5.1
2009-12-20 00:00:00,6.6,1818.5,557,6.7 ,6.3,0,54,9.7
2009-12-21 00:00:00,6.2,1818.47,545,6.6 ,3.9,0,44,9.6
2009-12-22 00:00:00,6,1818.42,526,7.5 ,10,0,42,9.5
2009-12-23 00:00:00,6,1818.38,510,8.2 ,10.2,0,33,9.7
2009-12-24 00:00:00,6,1818.34,494,6.0 ,6.3,0,28,9.7
2009-12-25 00:00:00,5.8,1818.34,494,5.1 ,6.3,0,34,9.4
2009-12-26 00:00:00,5.4,1818.32,489,5.7 ,6.6,0,30,9.6
2009-12-27 00:00:00,5.2,1818.33,492,3.1 ,5.3,0,44,8.9
2009-12-28 00:00:00,5,1818.29,478,6.0 ,7.3,0,50,9.6
2009-12-29 00:00:00,4.8,1818.26,463,4.4 ,3.9,0,35,9.7
2009-12-30 00:00:00,4.8,1818.21,447,4.3 ,3.9,0,61,9.7
2009-12-31 00:00:00,4.8,1818.18,435,8.6 ,7.8,0,48,9
2010-01-01 00:00:00,5.2,1818.19,436,5.2 ,6.6,0,41,8
2010-01-02 00:00:00,4.6,1818.17,431,3.9 ,4.1,0,50,9.6
2010-01-03 00:00:00,4.6,1818.14,419,8.2 ,7,0,44,9.7
2010-01-04 00:00:00,4.6,1818.11,411,10.7 ,11.7,0,21,9.6
2010-01-05 00:00:00,4.8,1818.09,407,8.7 ,7.3,0,23,9.6
2010-01-06 00:00:00,4.8,1818.07,401,8.1 ,6.6,0,37,9.6
2010-01-07 00:00:00,4.8,1818.1,407,6.9 ,4.4,0,31,9.6
2010-01-08 00:00:00,4.8,1818.13,417,7.4 ,4.4,0,46,9.4
2010-01-09 00:00:00,4.6,1818.16,425,9.7 ,10,0,34,9.5
2010-01-10 00:00:00,4.6,1818.16,427,9.3 ,7.5,0,35,9.7
2010-01-11 00:00:00,4.8,1818.17,431,7.7 ,6.6,0,34,9.8
2010-01-12 00:00:00,5,1818.18,435,7.4 ,6.1,0,44,9.1
2010-01-13 00:00:00,5.2,1818.18,434,7.8 ,5.3,0,36,9.7
2010-01-14 00:00:00,5.2,1818.16,429,11.4 ,10.7,0,35,9.8
2010-01-15 00:00:00,5.6,1818.15,422,7.1 ,6.3,0,27,9.7
2010-01-16 00:00:00,5.4,1818.12,413,7.1 ,4.4,0,54,9.5
2010-01-17 00:00:00,5.6,1818.11,411,6.3 ,3.6,0,40,9.4
2010-01-18 00:00:00,5.6,1818.11,410,10.6 ,7.5,0,41,9.7
2010-01-19 00:00:00,5.6,1818.12,413,8.6 ,4.4,0,23,8.8
2010-01-20 00:00:00,6.2,1818.11,411,8.6 ,5.8,0,32,8.9
2010-01-21 00:00:00,5.6,1818.1,408,5.4 ,3.4,0,31,9.3
2010-01-22 00:00:00,5.4,1818.1,408,4.2 ,3.9,0,40,8.4
2010-01-23 00:00:00,5.4,1818.08,404,8.3 ,6.8,0,33,9.7
2010-01-24 00:00:00,5.2,1818.09,406,7.5 ,4.9,0,27,9.6
2010-01-25 00:00:00,5.2,1818.11,410,7.9 ,4.6,0,23,8.9
2010-01-26 00:00:00,5.6,1818.11,411,6.6 ,8.3,0,38,4.2
2010-01-27 00:00:00,5,1818.1,410,7.8 ,8.5,0,29,10
2010-01-28 00:00:00,4.8,1818.08,404,8.0 ,5.3,0,31,9.9
2010-01-29 00:00:00,5,1818.08,402,9.4 ,7.3,0,31,10
2010-01-30 00:00:00,5,1818.08,402,9.5 ,10.4,0,30,10
2010-01-31 00:00:00,5.4,1818.07,400,9.6 ,9.2,0,27,10
2010-02-01 00:00:00,5.2,1818.06,396,9.1 ,10,0,25,10
2010-02-02 00:00:00,5.2,1818.05,392,9.3 ,10.7,0,18,9.7
2010-02-03 00:00:00,5.4,1818.06,396,9.1 ,10.9,0,18,10.1
2010-02-04 00:00:00,5.4,1818.07,399,9.2 ,9,0,22,10.2
2010-02-05 00:00:00,5.2,1818.08,403,8.3 ,8.7,0,22,10.1
2010-02-06 00:00:00,5.4,1818.07,398,9.1 ,7.5,0,23,10
2010-02-07 00:00:00,5.6,1818.06,397,11.1 ,8.5,0,22,10
2010-02-08 00:00:00,5.8,1818.05,392,12.3 ,10.4,0,12,10.1
2010-02-09 00:00:00,6,1818.05,392,12.3 ,11.7,0,20,10
2010-02-10 00:00:00,6.2,1818.03,385,11.6 ,10.9,0,28,8.8
2010-02-11 00:00:00,6.4,1818.03,384,11.8 ,10.2,0,23,10.1
2010-02-12 00:00:00,6.6,1818.02,380,11.5 ,9.7,0,26,10
2010-02-13 00:00:00,6.8,1818.02,383,10.3 ,10,0,31,8
2010-02-14 00:00:00,7,1818.04,387,10.2 ,8,0,34,9.3
2010-02-15 00:00:00,7.2,1818.04,389,9.4 ,9.2,0,37,7.9
2010-02-16 00:00:00,7.4,1818.06,395,9.9 ,6.8,0,29,9.2
2010-02-17 00:00:00,8,1818.04,390,8.3 ,7.5,0.01,41,4
2010-02-18 00:00:00,8,1818.05,392,5.6 ,8.7,0.06,73,3.3
2010-02-19 00:00:00,8,1818.04,390,8.0 ,9.5,0,50,9.4
2010-02-20 00:00:00,7.8,1818.02,383,10.7 ,7,0,36,10.2
2010-02-21 00:00:00,8,1818.02,381,9.5 ,9,0,37,10.5
2010-02-22 00:00:00,8.2,1818.01,380,11.2 ,5.1,0,37,10.3
2010-02-23 00:00:00,8.2,1818,374,11.1 ,9.7,0,34,9.7
2010-02-24 00:00:00,8.2,1817.99,372,10.9 ,11.4,0,31,10.4
2010-02-25 00:00:00,8.4,1817.98,368,10.9 ,12.6,0,33,10.7
2010-02-26 00:00:00,8.4,1817.97,365,11.9 ,10.7,0,27,10.7
2010-02-27 00:00:00,8.6,1818,373,12.1 ,7,0,28,10.5
2010-02-28 00:00:00,8.8,1818,374,10.6 ,10.2,0,34,6.6
2010-03-01 00:00:00,9.2,1818,374,13.1 ,9.7,0,35,10.9
2010-03-02 00:00:00,9.4,1818,374,10.4 ,7.8,0,47,4.4
2010-03-03 00:00:00,9.4,1818.03,385,10.3 ,10.2,0,49,4.2
2010-03-04 00:00:00,9.2,1818.04,387,10.6 ,11.4,0,43,7.5
2010-03-05 00:00:00,9.4,1818.04,389,11.8 ,9,99.99,40,9.7
2010-03-06 00:00:00,9.6,1818.04,388,10.9 ,8.3,0.03,50,10.2
2010-03-07 00:00:00,9.6,1818.04,388,12.8 ,9,0,44,10.3
